age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
32,Private,295117,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,England,>50K,1024,9443744,416,0,0,1280,1194697769,3836521,0,0,11804680,169,0,0,520,0,0,0,0,0,1600,,,
33,Private,99309,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,1089,3277197,330,0,0,1650,1272342889,993090,0,0,4965450,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
40,Private,216237,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K,1600,8649480,520,0,0,1800,-486200087,2811081,0,0,9730665,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
47,Private,188081,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,2209,8839807,423,0,0,1880,1014724193,1692729,0,0,7523240,81,0,0,360,0,0,0,0,0,1600,,,
40,Self-emp-inc,157240,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,30,Iran,>50K,1600,6289600,560,600960,0,1200,-1045386176,2201360,-1932593536,0,4717200,196,210336,0,420,225720576,0,450720,0,0,900,,,
45,Federal-gov,368947,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K,2025,16602615,585,0,0,1800,-1317064663,4796311,0,0,14757880,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
41,Private,104892,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2829,0,40,United-States,<=50K,1681,4300572,410,115989,0,1640,-1882570224,1048920,296739468,0,4195680,100,28290,0,400,8003241,0,113160,0,0,1600,,,
43,Private,141858,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1849,6099894,301,0,0,1720,-1351144316,993006,0,0,5674320,49,0,0,280,0,0,0,0,0,1600,,,
39,Self-emp-inc,372525,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1521,14528475,546,0,0,2340,1335922153,5215350,0,0,22351500,196,0,0,840,0,0,0,0,0,3600,,,
31,Private,191001,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,961,5921031,279,0,0,1240,2121643633,1719009,0,0,7640040,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
45,Self-emp-not-inc,216402,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India,>50K,2025,9738090,675,0,0,2250,-414814652,3246030,0,0,10820100,225,0,0,750,0,0,0,0,0,2500,,,
45,Private,337825,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,2025,15202125,405,0,0,2025,-1838386367,3040425,0,0,15202125,81,0,0,405,0,0,0,0,0,2025,,,
42,Private,113147,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K,1764,4752174,504,0,0,1680,-82658279,1357764,0,0,4525880,144,0,0,480,0,0,0,0,0,1600,,,
44,Private,219155,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,England,>50K,1936,9642820,440,0,0,2200,784273769,2191550,0,0,10957750,100,0,0,500,0,0,0,0,0,2500,,,
47,Private,120781,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,?,>50K,2209,5676707,658,706128,0,1880,1703148073,1690934,1814613744,0,4831240,196,210336,0,560,225720576,0,600960,0,0,1600,,,
39,Private,48915,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,1521,1907685,351,0,0,1560,-1902290071,440235,0,0,1956600,81,0,0,360,0,0,0,0,0,1600,,,
36,Private,126675,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,1296,4560300,504,0,71172,1800,-1133313559,1773450,0,250436475,6333750,196,0,27678,700,0,0,0,3908529,98850,2500,,,
47,State-gov,103406,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,2209,4860082,423,0,0,1880,2102866244,930654,0,0,4136240,81,0,0,360,0,0,0,0,0,1600,,,
33,State-gov,291494,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1089,9619302,528,0,0,1650,-930593884,4663904,0,0,14574700,256,0,0,800,0,0,0,0,0,2500,,,
39,Private,101146,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,4650,0,40,United-States,<=50K,1521,3944694,351,181350,0,1560,1640578724,910314,470328900,0,4045840,81,41850,0,360,21622500,0,186000,0,0,1600,Divorced,10.82,15.09
35,?,320084,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,55,United-States,>50K,1225,11202940,455,0,0,1925,-625448048,4161092,0,0,17604620,169,0,0,715,0,0,0,0,0,3025,,,
50,State-gov,103063,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,2500,5153150,650,0,0,2000,2032047377,1339819,0,0,4122520,169,0,0,520,0,0,0,0,0,1600,,,
41,Private,233955,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,China,>50K,1681,9592155,574,0,0,1845,-1099632823,3275370,0,0,10527975,196,0,0,630,0,0,0,0,0,2025,,,
45,Private,386940,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,1408,40,United-States,<=50K,2025,17412300,585,0,63360,1800,-601291760,5030220,0,544811520,15477600,169,0,18304,520,0,0,0,1982464,56320,1600,Divorced,10.82,15.09
43,Private,201723,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K,1849,8674089,602,0,81786,1720,2037463065,2824122,0,383677146,8068920,196,0,26628,560,0,0,0,3617604,76080,1600,,,
37,Private,73471,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,47,United-States,>50K,1369,2718427,481,0,69819,1739,1103020545,955123,0,138639777,3453137,169,0,24531,611,0,0,0,3560769,88689,2209,,,
30,Private,208043,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,900,6241290,390,0,0,1650,332216889,2704559,0,0,11442365,169,0,0,715,0,0,0,0,0,3025,,,
49,State-gov,391585,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,2401,19187665,637,736176,0,1960,-1280010431,5090605,1588205744,0,15663400,169,195312,0,520,225720576,0,600960,0,0,1600,,,
34,Private,158615,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1156,5392910,340,0,0,1360,-611085551,1586150,0,0,6344600,100,0,0,400,0,0,0,0,0,1600,,,
40,?,161285,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,25,United-States,<=50K,1600,6451400,400,0,0,1000,243047449,1612850,0,0,4032125,100,0,0,250,0,0,0,0,0,625,,,
33,Private,86143,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,1089,2842719,330,0,0,1320,-1169318143,861430,0,0,3445720,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
41,State-gov,180272,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K,1681,7391152,574,0,0,1435,-1861744384,2523808,0,0,6309520,196,0,0,490,0,0,0,0,0,1225,Never-married,47.35,41.81
30,Private,255885,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,900,7676550,300,0,0,1500,1052623785,2558850,0,0,12794250,100,0,0,500,0,0,0,0,0,2500,,,
36,Private,275653,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,2977,0,40,Puerto-Rico,<=50K,1296,9923508,144,107172,0,1440,-1324834919,1102612,820618981,0,11026120,16,11908,0,160,8862529,0,119080,0,0,1600,,,
50,Local-gov,133963,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K,2500,6698150,650,0,0,2000,766216185,1741519,0,0,5358520,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
49,Local-gov,276247,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,2401,13536103,490,0,0,1960,-997006319,2762470,0,0,11049880,100,0,0,400,0,0,0,0,0,1600,,,
34,Private,561334,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1156,19085356,340,0,0,1700,1563246948,5613340,0,0,28066700,100,0,0,500,0,0,0,0,0,2500,,,
32,Private,137875,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K,1024,4412000,320,0,0,960,1829646441,1378750,0,0,4136250,100,0,0,300,0,0,0,0,0,900,Divorced,10.82,15.09
45,Private,473171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2025,21292695,405,0,0,1800,552495849,4258539,0,0,18926840,81,0,0,360,0,0,0,0,0,1600,,,
42,Private,184105,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,28,United-States,<=50K,1764,7732410,420,0,0,1176,-465087343,1841050,0,0,5154940,100,0,0,280,0,0,0,0,0,784,Never-married,47.35,41.81
50,Private,40623,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,2500,2031150,500,0,0,2000,1650228129,406230,0,0,1624920,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,260761,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,<=50K,1600,10430440,520,0,0,1600,-723177615,3389893,0,0,10430440,169,0,0,520,0,0,0,0,0,1600,,,
39,Private,319248,10th,6,Never-married,Other-service,Unmarried,White,Female,0,0,25,Mexico,<=50K,1521,12450672,234,0,0,975,-1159929600,1915488,0,0,7981200,36,0,0,150,0,0,0,0,0,625,Never-married,47.35,41.81
30,Private,1184622,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States,<=50K,900,35538660,300,0,0,1050,-1125022908,11846220,0,0,41461770,100,0,0,350,0,0,0,0,0,1225,,,
47,Federal-gov,229646,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,Puerto-Rico,<=50K,2209,10793362,423,0,0,1880,1197677764,2066814,0,0,9185840,81,0,0,360,0,0,0,0,0,1600,,,
46,Private,65353,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,3325,0,55,United-States,<=50K,2116,3006238,460,152950,0,2530,-23952687,653530,217298725,0,3594415,100,33250,0,550,11055625,0,182875,0,0,3025,Divorced,10.82,15.09
31,Private,196125,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,961,6079875,217,0,0,1240,-189690039,1372875,0,0,7845000,49,0,0,280,0,0,0,0,0,1600,,,
43,Private,245842,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,Mexico,<=50K,1849,10571206,387,0,0,1892,308746820,2212578,0,0,10817048,81,0,0,396,0,0,0,0,0,1936,,,
44,Private,221172,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,1936,9731568,396,0,0,1320,1672413328,1990548,0,0,6635160,81,0,0,270,0,0,0,0,0,900,Never-married,47.35,41.81
38,Local-gov,123983,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,1741,40,Vietnam,<=50K,1444,4711354,494,0,66158,1520,-1808084895,1611779,0,215854403,4959320,169,0,22633,520,0,0,0,3031081,69640,1600,Never-married,47.35,41.81
46,Private,59287,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,2116,2727202,460,0,0,1840,-780018927,592870,0,0,2371480,100,0,0,400,0,0,0,0,0,1600,,,
41,Private,101593,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K,1681,4165313,574,615984,0,2050,1731203057,1422302,1526333232,0,5079650,196,210336,0,700,225720576,0,751200,0,0,2500,,,
44,Private,167955,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,<=50K,1936,7390020,396,0,0,1760,-1855889047,1511595,0,0,6718200,81,0,0,360,0,0,0,0,0,1600,,,
32,Private,193042,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K,1024,6177344,480,480768,0,1920,-1389491900,2895630,-1394704288,0,11582520,225,225360,0,900,225720576,0,901440,0,0,3600,,,
35,Private,168817,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1225,5908595,315,0,0,1400,-1565591583,1519353,0,0,6752680,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
39,Private,150125,Assoc-acdm,12,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,1521,5854875,468,0,0,1560,1062679145,1801500,0,0,6005000,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,84136,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K,1600,3365440,360,0,0,1000,-1511068096,757224,0,0,2103400,81,0,0,225,0,0,0,0,0,625,,,
50,Self-emp-inc,132716,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K,2500,6635800,500,0,0,2500,433667472,1327160,0,0,6635800,100,0,0,500,0,0,0,0,0,2500,,,
50,Private,201882,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K,2500,10094100,700,0,0,1500,2101636260,2826348,0,0,6056460,196,0,0,420,0,0,0,0,0,900,,,
40,State-gov,141583,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K,1600,5663320,400,0,0,1400,-1429090591,1415830,0,0,4955405,100,0,0,350,0,0,0,0,0,1225,Divorced,10.82,15.09
43,?,405374,Some-college,10,Separated,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1849,17431082,430,0,0,1720,1119322628,4053740,0,0,16214960,100,0,0,400,0,0,0,0,0,1600,,,
36,Private,135289,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K,1296,4870404,324,0,0,1620,1123244337,1217601,0,0,6088005,81,0,0,405,0,0,0,0,0,2025,,,
45,Private,178319,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,United-States,>50K,2025,8024355,720,0,0,2520,1732894689,2853104,0,0,9985864,256,0,0,896,0,0,0,0,0,3136,,,
33,Private,405913,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Peru,>50K,1089,13395129,330,0,0,1320,1556606321,4059130,0,0,16236520,100,0,0,400,0,0,0,0,0,1600,,,
43,Private,245317,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,1849,10548631,387,0,0,2150,50888345,2207853,0,0,12265850,81,0,0,450,0,0,0,0,0,2500,,,
49,Private,179869,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,2401,8813581,441,0,0,1960,-2006881207,1618821,0,0,7194760,81,0,0,360,0,0,0,0,0,1600,,,
40,Private,105936,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,1600,4237440,520,0,0,1600,-1662465792,1377168,0,0,4237440,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,178417,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,1600,7136680,360,0,0,1400,1767854817,1605753,0,0,6244595,81,0,0,315,0,0,0,0,0,1225,,,
40,Private,177027,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,52,Japan,>50K,1600,7081080,520,307520,0,2080,1273787657,2301351,1360983576,0,9205404,169,99944,0,676,59105344,0,399776,0,0,2704,,,
43,Private,137722,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,1849,5922046,387,0,0,1720,1787480100,1239498,0,0,5508880,81,0,0,360,0,0,0,0,0,1600,,,
42,Private,228456,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,50,United-States,<=50K,1764,9595152,546,0,0,2100,652536384,2969928,0,0,11422800,169,0,0,650,0,0,0,0,0,2500,,,
36,State-gov,243666,HS-grad,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,1296,8771976,324,0,0,1440,-756422588,2192994,0,0,9746640,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
42,State-gov,163069,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,1764,6848898,420,0,0,1680,821694985,1630690,0,0,6522760,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Federal-gov,355918,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1681,14592638,369,0,0,1640,2123571140,3203262,0,0,14236720,81,0,0,360,0,0,0,0,0,1600,,,
42,Self-emp-not-inc,183765,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?,<=50K,1764,7718130,504,0,0,1680,-590163143,2205180,0,0,7350600,144,0,0,480,0,0,0,0,0,1600,,,
34,Private,134737,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,>50K,1156,4581058,442,0,0,1360,974189985,1751581,0,0,5389480,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
42,Private,280410,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Haiti,<=50K,1764,11777220,378,0,0,1680,1320356772,2523690,0,0,11216400,81,0,0,360,0,0,0,0,0,1600,,,
39,Private,90646,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1521,3535194,429,0,0,1560,-373237276,997106,0,0,3625840,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Local-gov,135056,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,16,?,<=50K,1936,5942464,616,0,0,704,1060253952,1890784,0,0,2160896,196,0,0,224,0,0,0,0,0,256,Divorced,10.82,15.09
40,State-gov,177083,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K,1600,7083320,560,0,0,1400,1293617817,2479162,0,0,6197905,196,0,0,490,0,0,0,0,0,1225,Never-married,47.35,41.81
40,Private,128700,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1600,5148000,400,0,0,1600,-616179184,1287000,0,0,5148000,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
50,Federal-gov,20179,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,2500,1008950,700,0,0,2000,407192041,282506,0,0,807160,196,0,0,560,0,0,0,0,0,1600,,,
44,Private,180985,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,>50K,1936,7963340,572,0,0,2200,-1604168143,2352805,0,0,9049250,169,0,0,650,0,0,0,0,0,2500,,,
46,Private,270693,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,3674,0,30,United-States,<=50K,2116,12451878,414,169004,0,1380,260256217,2436237,994526082,0,8120790,81,33066,0,270,13498276,0,110220,0,0,900,Never-married,47.35,41.81
46,Private,394860,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,2116,18163560,414,0,0,1840,1295596944,3553740,0,0,15794400,81,0,0,360,0,0,0,0,0,1600,,,
30,Federal-gov,266463,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,900,7993890,270,0,0,1200,-2011913663,2398167,0,0,10658520,81,0,0,360,0,0,0,0,0,1600,,,
43,Private,174575,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,<=50K,1849,7506725,430,0,0,1935,411659553,1745750,0,0,7855875,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
38,Private,43712,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,60,United-States,>50K,1444,1661056,494,277324,0,2280,1910738944,568256,319010176,0,2622720,169,94874,0,780,53260804,0,437880,0,0,3600,,,
40,Self-emp-not-inc,325159,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,1600,13006360,400,0,0,2000,-1645807119,3251590,0,0,16257950,100,0,0,500,0,0,0,0,0,2500,,,
40,Private,47902,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1600,1916080,360,0,0,1600,-2000365692,431118,0,0,1916080,81,0,0,360,0,0,0,0,0,1600,,,
47,Private,114770,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K,2209,5394190,423,0,0,1504,287251012,1032930,0,0,3672640,81,0,0,288,0,0,0,0,0,1024,Divorced,10.82,15.09
47,Private,248059,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,>50K,2209,11658773,470,0,0,2209,1403725337,2480590,0,0,11658773,100,0,0,470,0,0,0,0,0,2209,,,
42,Private,180019,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,65,United-States,<=50K,1764,7560798,378,0,0,2730,-1952898007,1620171,0,0,11701235,81,0,0,585,0,0,0,0,0,4225,Never-married,47.35,41.81
47,Private,387468,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Scotland,>50K,2209,18210996,470,0,0,1880,-192404336,3874680,0,0,15498720,100,0,0,400,0,0,0,0,0,1600,,,
38,Private,277347,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,1444,10539186,342,0,0,1900,-388052919,2496123,0,0,13867350,81,0,0,450,0,0,0,0,0,2500,,,
35,Private,191502,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,1225,6702570,455,0,0,2100,-1981689660,2489526,0,0,11490120,169,0,0,780,0,0,0,0,0,3600,,,
42,Private,162140,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States,>50K,1764,6809880,546,306516,0,1890,519575824,2107820,1183297720,0,7296300,169,94874,0,585,53260804,0,328410,0,0,2025,,,
42,Private,154374,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,60,United-States,>50K,1764,6483708,546,0,101430,2520,-1938471900,2006862,0,372813210,9262440,169,0,31395,780,0,0,0,5832225,144900,3600,,,
43,Private,193490,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,1849,8320070,172,0,0,1935,-1216325564,773960,0,0,8707050,16,0,0,180,0,0,0,0,0,2025,,,
32,Private,178623,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Female,0,0,46,Trinadad&Tobago,<=50K,1024,5715936,384,0,0,1472,1841405057,2143476,0,0,8216658,144,0,0,552,0,0,0,0,0,2116,Never-married,47.35,41.81
35,Private,115214,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,6497,0,65,United-States,<=50K,1225,4032490,315,227395,0,2275,389363908,1036926,748545358,0,7488910,81,58473,0,585,42211009,0,422305,0,0,4225,Never-married,47.35,41.81
47,Self-emp-inc,101926,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,>50K,2209,4790522,611,0,0,3290,1798974884,1325038,0,0,7134820,169,0,0,910,0,0,0,0,0,4900,Divorced,10.82,15.09
37,Federal-gov,207887,Bachelors,13,Divorced,Exec-managerial,Other-relative,White,Female,0,0,50,United-States,<=50K,1369,7691819,481,0,0,1850,267331809,2702531,0,0,10394350,169,0,0,650,0,0,0,0,0,2500,Divorced,10.82,15.09
